name,html_name,weapon,skin,condition,weapon_type,quality,category,name_color,sell_listings,sell_price,sell_price_text
StatTrak™ P2000 | Acid Etched (Well-Worn),StatTrak™%20P2000%20%7C%20Acid%20Etched%20%28Well-Worn%29,P2000,Acid Etched,Well-Worn,Pistol,Restricted,StatTrak™,CF6A32,146,66,$0.66 
StatTrak™ P2000 | Corticera (Factory New),StatTrak™%20P2000%20%7C%20Corticera%20%28Factory%20New%29,P2000,Corticera,Factory New,Pistol,Classified,StatTrak™,CF6A32,6,2497,$24.97 
StatTrak™ P2000 | Corticera (Field-Tested),StatTrak™%20P2000%20%7C%20Corticera%20%28Field-Tested%29,P2000,Corticera,Field-Tested,Pistol,Classified,StatTrak™,CF6A32,28,802,$8.02 
StatTrak™ P2000 | Corticera (Minimal Wear),StatTrak™%20P2000%20%7C%20Corticera%20%28Minimal%20Wear%29,P2000,Corticera,Minimal Wear,Pistol,Classified,StatTrak™,CF6A32,24,1190,$11.90 
StatTrak™ P2000 | Fire Elemental (Battle-Scarred),StatTrak™%20P2000%20%7C%20Fire%20Elemental%20%28Battle-Scarred%29,P2000,Fire Elemental,Battle-Scarred,Pistol,Covert,StatTrak™,CF6A32,5,2979,$29.79 
StatTrak™ P2000 | Fire Elemental (Factory New),StatTrak™%20P2000%20%7C%20Fire%20Elemental%20%28Factory%20New%29,P2000,Fire Elemental,Factory New,Pistol,Covert,StatTrak™,CF6A32,11,8430,$84.30 
StatTrak™ P2000 | Fire Elemental (Field-Tested),StatTrak™%20P2000%20%7C%20Fire%20Elemental%20%28Field-Tested%29,P2000,Fire Elemental,Field-Tested,Pistol,Covert,StatTrak™,CF6A32,14,2474,$24.74 
StatTrak™ P2000 | Fire Elemental (Minimal Wear),StatTrak™%20P2000%20%7C%20Fire%20Elemental%20%28Minimal%20Wear%29,P2000,Fire Elemental,Minimal Wear,Pistol,Covert,StatTrak™,CF6A32,9,5469,$54.69 
StatTrak™ P2000 | Fire Elemental (Well-Worn),StatTrak™%20P2000%20%7C%20Fire%20Elemental%20%28Well-Worn%29,P2000,Fire Elemental,Well-Worn,Pistol,Covert,StatTrak™,CF6A32,3,2662,$26.62 
StatTrak™ P2000 | Gnarled (Battle-Scarred),StatTrak™%20P2000%20%7C%20Gnarled%20%28Battle-Scarred%29,P2000,Gnarled,Battle-Scarred,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,833,11,$0.11 
StatTrak™ P2000 | Gnarled (Factory New),StatTrak™%20P2000%20%7C%20Gnarled%20%28Factory%20New%29,P2000,Gnarled,Factory New,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,106,112,$1.12 
StatTrak™ P2000 | Gnarled (Field-Tested),StatTrak™%20P2000%20%7C%20Gnarled%20%28Field-Tested%29,P2000,Gnarled,Field-Tested,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,1547,10,$0.10 
StatTrak™ P2000 | Gnarled (Minimal Wear),StatTrak™%20P2000%20%7C%20Gnarled%20%28Minimal%20Wear%29,P2000,Gnarled,Minimal Wear,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,693,20,$0.20 
StatTrak™ P2000 | Gnarled (Well-Worn),StatTrak™%20P2000%20%7C%20Gnarled%20%28Well-Worn%29,P2000,Gnarled,Well-Worn,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,1442,11,$0.11 
StatTrak™ P2000 | Handgun (Battle-Scarred),StatTrak™%20P2000%20%7C%20Handgun%20%28Battle-Scarred%29,P2000,Handgun,Battle-Scarred,Pistol,Restricted,StatTrak™,CF6A32,141,72,$0.72 
StatTrak™ P2000 | Handgun (Factory New),StatTrak™%20P2000%20%7C%20Handgun%20%28Factory%20New%29,P2000,Handgun,Factory New,Pistol,Restricted,StatTrak™,CF6A32,35,821,$8.21 
StatTrak™ P2000 | Handgun (Field-Tested),StatTrak™%20P2000%20%7C%20Handgun%20%28Field-Tested%29,P2000,Handgun,Field-Tested,Pistol,Restricted,StatTrak™,CF6A32,176,108,$1.08 
StatTrak™ P2000 | Handgun (Minimal Wear),StatTrak™%20P2000%20%7C%20Handgun%20%28Minimal%20Wear%29,P2000,Handgun,Minimal Wear,Pistol,Restricted,StatTrak™,CF6A32,149,254,$2.54 
StatTrak™ P2000 | Handgun (Well-Worn),StatTrak™%20P2000%20%7C%20Handgun%20%28Well-Worn%29,P2000,Handgun,Well-Worn,Pistol,Restricted,StatTrak™,CF6A32,160,84,$0.84 
StatTrak™ P2000 | Imperial (Factory New),StatTrak™%20P2000%20%7C%20Imperial%20%28Factory%20New%29,P2000,Imperial,Factory New,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,130,126,$1.26 
StatTrak™ P2000 | Imperial (Field-Tested),StatTrak™%20P2000%20%7C%20Imperial%20%28Field-Tested%29,P2000,Imperial,Field-Tested,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,169,48,$0.48 
StatTrak™ P2000 | Imperial (Minimal Wear),StatTrak™%20P2000%20%7C%20Imperial%20%28Minimal%20Wear%29,P2000,Imperial,Minimal Wear,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,107,82,$0.82 
StatTrak™ P2000 | Imperial Dragon (Battle-Scarred),StatTrak™%20P2000%20%7C%20Imperial%20Dragon%20%28Battle-Scarred%29,P2000,Imperial Dragon,Battle-Scarred,Pistol,Classified,StatTrak™,CF6A32,21,519,$5.19 
StatTrak™ P2000 | Imperial Dragon (Factory New),StatTrak™%20P2000%20%7C%20Imperial%20Dragon%20%28Factory%20New%29,P2000,Imperial Dragon,Factory New,Pistol,Classified,StatTrak™,CF6A32,32,1784,$17.84 
StatTrak™ P2000 | Imperial Dragon (Field-Tested),StatTrak™%20P2000%20%7C%20Imperial%20Dragon%20%28Field-Tested%29,P2000,Imperial Dragon,Field-Tested,Pistol,Classified,StatTrak™,CF6A32,128,365,$3.65 
StatTrak™ P2000 | Imperial Dragon (Minimal Wear),StatTrak™%20P2000%20%7C%20Imperial%20Dragon%20%28Minimal%20Wear%29,P2000,Imperial Dragon,Minimal Wear,Pistol,Classified,StatTrak™,CF6A32,53,822,$8.22 
StatTrak™ P2000 | Imperial Dragon (Well-Worn),StatTrak™%20P2000%20%7C%20Imperial%20Dragon%20%28Well-Worn%29,P2000,Imperial Dragon,Well-Worn,Pistol,Classified,StatTrak™,CF6A32,25,414,$4.14 
StatTrak™ P2000 | Ivory (Battle-Scarred),StatTrak™%20P2000%20%7C%20Ivory%20%28Battle-Scarred%29,P2000,Ivory,Battle-Scarred,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,275,14,$0.14 
StatTrak™ P2000 | Ivory (Factory New),StatTrak™%20P2000%20%7C%20Ivory%20%28Factory%20New%29,P2000,Ivory,Factory New,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,125,138,$1.38 
StatTrak™ P2000 | Ivory (Field-Tested),StatTrak™%20P2000%20%7C%20Ivory%20%28Field-Tested%29,P2000,Ivory,Field-Tested,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,678,18,$0.18 
StatTrak™ P2000 | Ivory (Minimal Wear),StatTrak™%20P2000%20%7C%20Ivory%20%28Minimal%20Wear%29,P2000,Ivory,Minimal Wear,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,430,36,$0.36 
StatTrak™ P2000 | Ivory (Well-Worn),StatTrak™%20P2000%20%7C%20Ivory%20%28Well-Worn%29,P2000,Ivory,Well-Worn,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,664,13,$0.13 
StatTrak™ P2000 | Lifted Spirits (Battle-Scarred),StatTrak™%20P2000%20%7C%20Lifted%20Spirits%20%28Battle-Scarred%29,P2000,Lifted Spirits,Battle-Scarred,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,189,36,$0.36 
StatTrak™ P2000 | Lifted Spirits (Factory New),StatTrak™%20P2000%20%7C%20Lifted%20Spirits%20%28Factory%20New%29,P2000,Lifted Spirits,Factory New,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,67,118,$1.18 
StatTrak™ P2000 | Lifted Spirits (Field-Tested),StatTrak™%20P2000%20%7C%20Lifted%20Spirits%20%28Field-Tested%29,P2000,Lifted Spirits,Field-Tested,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,312,26,$0.26 
StatTrak™ P2000 | Lifted Spirits (Minimal Wear),StatTrak™%20P2000%20%7C%20Lifted%20Spirits%20%28Minimal%20Wear%29,P2000,Lifted Spirits,Minimal Wear,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,186,52,$0.52 
StatTrak™ P2000 | Lifted Spirits (Well-Worn),StatTrak™%20P2000%20%7C%20Lifted%20Spirits%20%28Well-Worn%29,P2000,Lifted Spirits,Well-Worn,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,372,23,$0.23 
StatTrak™ P2000 | Obsidian (Battle-Scarred),StatTrak™%20P2000%20%7C%20Obsidian%20%28Battle-Scarred%29,P2000,Obsidian,Battle-Scarred,Pistol,Restricted,StatTrak™,CF6A32,38,112,$1.12 
StatTrak™ P2000 | Obsidian (Factory New),StatTrak™%20P2000%20%7C%20Obsidian%20%28Factory%20New%29,P2000,Obsidian,Factory New,Pistol,Restricted,StatTrak™,CF6A32,26,948,$9.48 
StatTrak™ P2000 | Obsidian (Field-Tested),StatTrak™%20P2000%20%7C%20Obsidian%20%28Field-Tested%29,P2000,Obsidian,Field-Tested,Pistol,Restricted,StatTrak™,CF6A32,45,185,$1.85 
StatTrak™ P2000 | Obsidian (Minimal Wear),StatTrak™%20P2000%20%7C%20Obsidian%20%28Minimal%20Wear%29,P2000,Obsidian,Minimal Wear,Pistol,Restricted,StatTrak™,CF6A32,19,517,$5.17 
StatTrak™ P2000 | Obsidian (Well-Worn),StatTrak™%20P2000%20%7C%20Obsidian%20%28Well-Worn%29,P2000,Obsidian,Well-Worn,Pistol,Restricted,StatTrak™,CF6A32,37,124,$1.24 
StatTrak™ P2000 | Ocean Foam (Factory New),StatTrak™%20P2000%20%7C%20Ocean%20Foam%20%28Factory%20New%29,P2000,Ocean Foam,Factory New,Pistol,Classified,StatTrak™,CF6A32,13,39595,$395.95 
StatTrak™ P2000 | Ocean Foam (Minimal Wear),StatTrak™%20P2000%20%7C%20Ocean%20Foam%20%28Minimal%20Wear%29,P2000,Ocean Foam,Minimal Wear,Pistol,Classified,StatTrak™,CF6A32,1,103979,"$1,039.79 "
StatTrak™ P2000 | Oceanic (Battle-Scarred),StatTrak™%20P2000%20%7C%20Oceanic%20%28Battle-Scarred%29,P2000,Oceanic,Battle-Scarred,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,245,11,$0.11 
StatTrak™ P2000 | Oceanic (Factory New),StatTrak™%20P2000%20%7C%20Oceanic%20%28Factory%20New%29,P2000,Oceanic,Factory New,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,169,80,$0.80 
StatTrak™ P2000 | Oceanic (Field-Tested),StatTrak™%20P2000%20%7C%20Oceanic%20%28Field-Tested%29,P2000,Oceanic,Field-Tested,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,951,12,$0.12 
StatTrak™ P2000 | Oceanic (Minimal Wear),StatTrak™%20P2000%20%7C%20Oceanic%20%28Minimal%20Wear%29,P2000,Oceanic,Minimal Wear,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,389,29,$0.29 
StatTrak™ P2000 | Oceanic (Well-Worn),StatTrak™%20P2000%20%7C%20Oceanic%20%28Well-Worn%29,P2000,Oceanic,Well-Worn,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,163,37,$0.37 
StatTrak™ P2000 | Pulse (Battle-Scarred),StatTrak™%20P2000%20%7C%20Pulse%20%28Battle-Scarred%29,P2000,Pulse,Battle-Scarred,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,116,162,$1.62 
StatTrak™ P2000 | Pulse (Factory New),StatTrak™%20P2000%20%7C%20Pulse%20%28Factory%20New%29,P2000,Pulse,Factory New,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,179,199,$1.99 
StatTrak™ P2000 | Pulse (Field-Tested),StatTrak™%20P2000%20%7C%20Pulse%20%28Field-Tested%29,P2000,Pulse,Field-Tested,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,620,103,$1.03 
StatTrak™ P2000 | Pulse (Minimal Wear),StatTrak™%20P2000%20%7C%20Pulse%20%28Minimal%20Wear%29,P2000,Pulse,Minimal Wear,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,305,155,$1.55 
StatTrak™ P2000 | Pulse (Well-Worn),StatTrak™%20P2000%20%7C%20Pulse%20%28Well-Worn%29,P2000,Pulse,Well-Worn,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,80,95,$0.95 
StatTrak™ P2000 | Red FragCam (Battle-Scarred),StatTrak™%20P2000%20%7C%20Red%20FragCam%20%28Battle-Scarred%29,P2000,Red FragCam,Battle-Scarred,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,166,84,$0.84 
StatTrak™ P2000 | Red FragCam (Factory New),StatTrak™%20P2000%20%7C%20Red%20FragCam%20%28Factory%20New%29,P2000,Red FragCam,Factory New,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,55,333,$3.33 
StatTrak™ P2000 | Red FragCam (Field-Tested),StatTrak™%20P2000%20%7C%20Red%20FragCam%20%28Field-Tested%29,P2000,Red FragCam,Field-Tested,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,174,150,$1.50 
StatTrak™ P2000 | Red FragCam (Minimal Wear),StatTrak™%20P2000%20%7C%20Red%20FragCam%20%28Minimal%20Wear%29,P2000,Red FragCam,Minimal Wear,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,177,175,$1.75 
StatTrak™ P2000 | Red FragCam (Well-Worn),StatTrak™%20P2000%20%7C%20Red%20FragCam%20%28Well-Worn%29,P2000,Red FragCam,Well-Worn,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,52,164,$1.64 
StatTrak™ P2000 | Turf (Battle-Scarred),StatTrak™%20P2000%20%7C%20Turf%20%28Battle-Scarred%29,P2000,Turf,Battle-Scarred,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,204,25,$0.25 
StatTrak™ P2000 | Turf (Factory New),StatTrak™%20P2000%20%7C%20Turf%20%28Factory%20New%29,P2000,Turf,Factory New,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,85,234,$2.34 
StatTrak™ P2000 | Turf (Field-Tested),StatTrak™%20P2000%20%7C%20Turf%20%28Field-Tested%29,P2000,Turf,Field-Tested,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,444,27,$0.27 
StatTrak™ P2000 | Turf (Minimal Wear),StatTrak™%20P2000%20%7C%20Turf%20%28Minimal%20Wear%29,P2000,Turf,Minimal Wear,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,265,50,$0.50 
StatTrak™ P2000 | Turf (Well-Worn),StatTrak™%20P2000%20%7C%20Turf%20%28Well-Worn%29,P2000,Turf,Well-Worn,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,505,23,$0.23 
StatTrak™ P2000 | Urban Hazard (Battle-Scarred),StatTrak™%20P2000%20%7C%20Urban%20Hazard%20%28Battle-Scarred%29,P2000,Urban Hazard,Battle-Scarred,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,853,10,$0.10 
StatTrak™ P2000 | Urban Hazard (Factory New),StatTrak™%20P2000%20%7C%20Urban%20Hazard%20%28Factory%20New%29,P2000,Urban Hazard,Factory New,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,196,78,$0.78 
StatTrak™ P2000 | Urban Hazard (Field-Tested),StatTrak™%20P2000%20%7C%20Urban%20Hazard%20%28Field-Tested%29,P2000,Urban Hazard,Field-Tested,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,1050,10,$0.10 
StatTrak™ P2000 | Urban Hazard (Minimal Wear),StatTrak™%20P2000%20%7C%20Urban%20Hazard%20%28Minimal%20Wear%29,P2000,Urban Hazard,Minimal Wear,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,682,20,$0.20 
StatTrak™ P2000 | Urban Hazard (Well-Worn),StatTrak™%20P2000%20%7C%20Urban%20Hazard%20%28Well-Worn%29,P2000,Urban Hazard,Well-Worn,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,1345,11,$0.11 
StatTrak™ P2000 | Woodsman (Battle-Scarred),StatTrak™%20P2000%20%7C%20Woodsman%20%28Battle-Scarred%29,P2000,Woodsman,Battle-Scarred,Pistol,Restricted,StatTrak™,CF6A32,4,798,$7.98 
StatTrak™ P2000 | Woodsman (Factory New),StatTrak™%20P2000%20%7C%20Woodsman%20%28Factory%20New%29,P2000,Woodsman,Factory New,Pistol,Restricted,StatTrak™,CF6A32,5,2055,$20.55 
StatTrak™ P2000 | Woodsman (Field-Tested),StatTrak™%20P2000%20%7C%20Woodsman%20%28Field-Tested%29,P2000,Woodsman,Field-Tested,Pistol,Restricted,StatTrak™,CF6A32,11,856,$8.56 
StatTrak™ P2000 | Woodsman (Minimal Wear),StatTrak™%20P2000%20%7C%20Woodsman%20%28Minimal%20Wear%29,P2000,Woodsman,Minimal Wear,Pistol,Restricted,StatTrak™,CF6A32,13,2675,$26.75 
StatTrak™ P2000 | Woodsman (Well-Worn),StatTrak™%20P2000%20%7C%20Woodsman%20%28Well-Worn%29,P2000,Woodsman,Well-Worn,Pistol,Restricted,StatTrak™,CF6A32,5,814,$8.14 
StatTrak™ P250 | Asiimov (Battle-Scarred),StatTrak™%20P250%20%7C%20Asiimov%20%28Battle-Scarred%29,P250,Asiimov,Battle-Scarred,Pistol,Classified,StatTrak™,CF6A32,83,478,$4.78 
StatTrak™ P250 | Asiimov (Field-Tested),StatTrak™%20P250%20%7C%20Asiimov%20%28Field-Tested%29,P250,Asiimov,Field-Tested,Pistol,Classified,StatTrak™,CF6A32,56,1007,$10.07 
StatTrak™ P250 | Asiimov (Minimal Wear),StatTrak™%20P250%20%7C%20Asiimov%20%28Minimal%20Wear%29,P250,Asiimov,Minimal Wear,Pistol,Classified,StatTrak™,CF6A32,8,5837,$58.37 
StatTrak™ P250 | Asiimov (Well-Worn),StatTrak™%20P250%20%7C%20Asiimov%20%28Well-Worn%29,P250,Asiimov,Well-Worn,Pistol,Classified,StatTrak™,CF6A32,41,749,$7.49 
StatTrak™ P250 | Cartel (Battle-Scarred),StatTrak™%20P250%20%7C%20Cartel%20%28Battle-Scarred%29,P250,Cartel,Battle-Scarred,Pistol,Classified,StatTrak™,CF6A32,15,956,$9.56 
StatTrak™ P250 | Cartel (Factory New),StatTrak™%20P250%20%7C%20Cartel%20%28Factory%20New%29,P250,Cartel,Factory New,Pistol,Classified,StatTrak™,CF6A32,10,4867,$48.67 
StatTrak™ P250 | Cartel (Field-Tested),StatTrak™%20P250%20%7C%20Cartel%20%28Field-Tested%29,P250,Cartel,Field-Tested,Pistol,Classified,StatTrak™,CF6A32,25,1000,$10.00 
StatTrak™ P250 | Cartel (Minimal Wear),StatTrak™%20P250%20%7C%20Cartel%20%28Minimal%20Wear%29,P250,Cartel,Minimal Wear,Pistol,Classified,StatTrak™,CF6A32,19,2132,$21.32 
StatTrak™ P250 | Cartel (Well-Worn),StatTrak™%20P250%20%7C%20Cartel%20%28Well-Worn%29,P250,Cartel,Well-Worn,Pistol,Classified,StatTrak™,CF6A32,1,1952,$19.52 
StatTrak™ P250 | Cassette (Battle-Scarred),StatTrak™%20P250%20%7C%20Cassette%20%28Battle-Scarred%29,P250,Cassette,Battle-Scarred,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,475,12,$0.12 
StatTrak™ P250 | Cassette (Factory New),StatTrak™%20P250%20%7C%20Cassette%20%28Factory%20New%29,P250,Cassette,Factory New,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,341,73,$0.73 
StatTrak™ P250 | Cassette (Field-Tested),StatTrak™%20P250%20%7C%20Cassette%20%28Field-Tested%29,P250,Cassette,Field-Tested,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,1747,13,$0.13 
StatTrak™ P250 | Cassette (Minimal Wear),StatTrak™%20P250%20%7C%20Cassette%20%28Minimal%20Wear%29,P250,Cassette,Minimal Wear,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,601,27,$0.27 
StatTrak™ P250 | Cassette (Well-Worn),StatTrak™%20P250%20%7C%20Cassette%20%28Well-Worn%29,P250,Cassette,Well-Worn,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,389,19,$0.19 
StatTrak™ P250 | Contaminant (Battle-Scarred),StatTrak™%20P250%20%7C%20Contaminant%20%28Battle-Scarred%29,P250,Contaminant,Battle-Scarred,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,130,17,$0.17 
StatTrak™ P250 | Contaminant (Factory New),StatTrak™%20P250%20%7C%20Contaminant%20%28Factory%20New%29,P250,Contaminant,Factory New,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,87,138,$1.38 
StatTrak™ P250 | Contaminant (Field-Tested),StatTrak™%20P250%20%7C%20Contaminant%20%28Field-Tested%29,P250,Contaminant,Field-Tested,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,308,21,$0.21 
StatTrak™ P250 | Contaminant (Minimal Wear),StatTrak™%20P250%20%7C%20Contaminant%20%28Minimal%20Wear%29,P250,Contaminant,Minimal Wear,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,142,55,$0.55 
StatTrak™ P250 | Contaminant (Well-Worn),StatTrak™%20P250%20%7C%20Contaminant%20%28Well-Worn%29,P250,Contaminant,Well-Worn,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,72,47,$0.47 
StatTrak™ P250 | Cyber Shell (Battle-Scarred),StatTrak™%20P250%20%7C%20Cyber%20Shell%20%28Battle-Scarred%29,P250,Cyber Shell,Battle-Scarred,Pistol,Restricted,StatTrak™,CF6A32,185,42,$0.42 
StatTrak™ P250 | Cyber Shell (Factory New),StatTrak™%20P250%20%7C%20Cyber%20Shell%20%28Factory%20New%29,P250,Cyber Shell,Factory New,Pistol,Restricted,StatTrak™,CF6A32,32,374,$3.74 
StatTrak™ P250 | Cyber Shell (Field-Tested),StatTrak™%20P250%20%7C%20Cyber%20Shell%20%28Field-Tested%29,P250,Cyber Shell,Field-Tested,Pistol,Restricted,StatTrak™,CF6A32,191,50,$0.50 
StatTrak™ P250 | Cyber Shell (Minimal Wear),StatTrak™%20P250%20%7C%20Cyber%20Shell%20%28Minimal%20Wear%29,P250,Cyber Shell,Minimal Wear,Pistol,Restricted,StatTrak™,CF6A32,57,133,$1.33 
StatTrak™ P250 | Cyber Shell (Well-Worn),StatTrak™%20P250%20%7C%20Cyber%20Shell%20%28Well-Worn%29,P250,Cyber Shell,Well-Worn,Pistol,Restricted,StatTrak™,CF6A32,161,69,$0.69 
StatTrak™ P250 | Hive (Factory New),StatTrak™%20P250%20%7C%20Hive%20%28Factory%20New%29,P250,Hive,Factory New,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,125,488,$4.88 
StatTrak™ P250 | Hive (Field-Tested),StatTrak™%20P250%20%7C%20Hive%20%28Field-Tested%29,P250,Hive,Field-Tested,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,65,268,$2.68 
StatTrak™ P250 | Hive (Minimal Wear),StatTrak™%20P250%20%7C%20Hive%20%28Minimal%20Wear%29,P250,Hive,Minimal Wear,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,181,359,$3.59 
StatTrak™ P250 | Inferno (Battle-Scarred),StatTrak™%20P250%20%7C%20Inferno%20%28Battle-Scarred%29,P250,Inferno,Battle-Scarred,Pistol,Restricted,StatTrak™,CF6A32,46,84,$0.84 
StatTrak™ P250 | Inferno (Factory New),StatTrak™%20P250%20%7C%20Inferno%20%28Factory%20New%29,P250,Inferno,Factory New,Pistol,Restricted,StatTrak™,CF6A32,40,322,$3.22 
StatTrak™ P250 | Inferno (Field-Tested),StatTrak™%20P250%20%7C%20Inferno%20%28Field-Tested%29,P250,Inferno,Field-Tested,Pistol,Restricted,StatTrak™,CF6A32,116,98,$0.98 
StatTrak™ P250 | Inferno (Minimal Wear),StatTrak™%20P250%20%7C%20Inferno%20%28Minimal%20Wear%29,P250,Inferno,Minimal Wear,Pistol,Restricted,StatTrak™,CF6A32,42,218,$2.18 
StatTrak™ P250 | Inferno (Well-Worn),StatTrak™%20P250%20%7C%20Inferno%20%28Well-Worn%29,P250,Inferno,Well-Worn,Pistol,Restricted,StatTrak™,CF6A32,22,128,$1.28 
StatTrak™ P250 | Iron Clad (Battle-Scarred),StatTrak™%20P250%20%7C%20Iron%20Clad%20%28Battle-Scarred%29,P250,Iron Clad,Battle-Scarred,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,532,16,$0.16 
StatTrak™ P250 | Iron Clad (Factory New),StatTrak™%20P250%20%7C%20Iron%20Clad%20%28Factory%20New%29,P250,Iron Clad,Factory New,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,38,161,$1.61 
StatTrak™ P250 | Iron Clad (Field-Tested),StatTrak™%20P250%20%7C%20Iron%20Clad%20%28Field-Tested%29,P250,Iron Clad,Field-Tested,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,841,16,$0.16 
StatTrak™ P250 | Iron Clad (Minimal Wear),StatTrak™%20P250%20%7C%20Iron%20Clad%20%28Minimal%20Wear%29,P250,Iron Clad,Minimal Wear,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,238,39,$0.39 
StatTrak™ P250 | Iron Clad (Well-Worn),StatTrak™%20P250%20%7C%20Iron%20Clad%20%28Well-Worn%29,P250,Iron Clad,Well-Worn,Pistol,Mil-Spec Grade,StatTrak™,CF6A32,233,18,$0.18 
StatTrak™ P250 | Mehndi (Battle-Scarred),StatTrak™%20P250%20%7C%20Mehndi%20%28Battle-Scarred%29,P250,Mehndi,Battle-Scarred,Pistol,Classified,StatTrak™,CF6A32,10,4763,$47.63 
StatTrak™ P250 | Mehndi (Factory New),StatTrak™%20P250%20%7C%20Mehndi%20%28Factory%20New%29,P250,Mehndi,Factory New,Pistol,Classified,StatTrak™,CF6A32,3,6229,$62.29 
StatTrak™ P250 | Mehndi (Field-Tested),StatTrak™%20P250%20%7C%20Mehndi%20%28Field-Tested%29,P250,Mehndi,Field-Tested,Pistol,Classified,StatTrak™,CF6A32,10,3114,$31.14 
StatTrak™ P250 | Mehndi (Minimal Wear),StatTrak™%20P250%20%7C%20Mehndi%20%28Minimal%20Wear%29,P250,Mehndi,Minimal Wear,Pistol,Classified,StatTrak™,CF6A32,19,3455,$34.55 
StatTrak™ P250 | Mehndi (Well-Worn),StatTrak™%20P250%20%7C%20Mehndi%20%28Well-Worn%29,P250,Mehndi,Well-Worn,Pistol,Classified,StatTrak™,CF6A32,13,2679,$26.79 
StatTrak™ P250 | Muertos (Battle-Scarred),StatTrak™%20P250%20%7C%20Muertos%20%28Battle-Scarred%29,P250,Muertos,Battle-Scarred,Pistol,Classified,StatTrak™,CF6A32,15,840,$8.40 
StatTrak™ P250 | Muertos (Factory New),StatTrak™%20P250%20%7C%20Muertos%20%28Factory%20New%29,P250,Muertos,Factory New,Pistol,Classified,StatTrak™,CF6A32,31,2439,$24.39 
StatTrak™ P250 | Muertos (Field-Tested),StatTrak™%20P250%20%7C%20Muertos%20%28Field-Tested%29,P250,Muertos,Field-Tested,Pistol,Classified,StatTrak™,CF6A32,82,864,$8.64 
StatTrak™ P250 | Muertos (Minimal Wear),StatTrak™%20P250%20%7C%20Muertos%20%28Minimal%20Wear%29,P250,Muertos,Minimal Wear,Pistol,Classified,StatTrak™,CF6A32,38,1396,$13.96 
StatTrak™ P250 | Muertos (Well-Worn),StatTrak™%20P250%20%7C%20Muertos%20%28Well-Worn%29,P250,Muertos,Well-Worn,Pistol,Classified,StatTrak™,CF6A32,17,913,$9.13 
