name,hash_name,sell_listings,sell_price,sell_price_text,app_icon,app_name,asset_description,sale_price_text
StatTrak™ Desert Eagle | Blue Ply (Factory New),StatTrak™ Desert Eagle | Blue Ply (Factory New),117,425,$4.25,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4352144724', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PDdTjlH7du6kb-Zkuf4OrjQqWdY781lxLCRpY2m2APs_Bc4ZD_3coWXdgU7MgvV_wS7x7q8hpK56JrBySAy63U8pSGKvdbPjr4', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Blue Ply (Factory New)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade Pistol', 'market_name': 'StatTrak™ Desert Eagle | Blue Ply (Factory New)', 'market_hash_name': 'StatTrak™ Desert Eagle | Blue Ply (Factory New)', 'commodity': 0}",$4.07
StatTrak™ Desert Eagle | Blue Ply (Field-Tested),StatTrak™ Desert Eagle | Blue Ply (Field-Tested),840,57,$0.57,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '3770669107', 'instanceid': '188534907', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PDdTjlH7du6kb-Zkuf4OrjQqWZU7Mxkh6fC8Y2s0Afs-BI_ZWD1dY6SIQRvYlHY8lbrk-u-hJG5tJTIySRi6Chw-z-DyIuNTzaA', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Blue Ply (Field-Tested)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade Pistol', 'market_name': 'StatTrak™ Desert Eagle | Blue Ply (Field-Tested)', 'market_hash_name': 'StatTrak™ Desert Eagle | Blue Ply (Field-Tested)', 'commodity': 0}",$0.55
StatTrak™ Desert Eagle | Blue Ply (Minimal Wear),StatTrak™ Desert Eagle | Blue Ply (Minimal Wear),424,103,$1.03,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901493003', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PDdTjlH7du6kb-Zkuf4OrjQqWdY781lxLCRpY2m2APs_Bc4ZD_3coWXdgU7MgvV_wS7x7q8hpK56JrBySAy63U8pSGKvdbPjr4', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Blue Ply (Minimal Wear)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade Pistol', 'market_name': 'StatTrak™ Desert Eagle | Blue Ply (Minimal Wear)', 'market_hash_name': 'StatTrak™ Desert Eagle | Blue Ply (Minimal Wear)', 'commodity': 0}",$0.99
StatTrak™ Desert Eagle | Blue Ply (Well-Worn),StatTrak™ Desert Eagle | Blue Ply (Well-Worn),1038,43,$0.43,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4897680652', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PDdTjlH7du6kb-Zkuf4OrjQqWZU7Mxkh6fC8Y2s0Afs-BI_ZWD1dY6SIQRvYlHY8lbrk-u-hJG5tJTIySRi6Chw-z-DyIuNTzaA', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Blue Ply (Well-Worn)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade Pistol', 'market_name': 'StatTrak™ Desert Eagle | Blue Ply (Well-Worn)', 'market_hash_name': 'StatTrak™ Desert Eagle | Blue Ply (Well-Worn)', 'commodity': 0}",$0.42
StatTrak™ Desert Eagle | Bronze Deco (Battle-Scarred),StatTrak™ Desert Eagle | Bronze Deco (Battle-Scarred),32,276,$2.76,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901998629', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PLFTj9Q49Kskb-Yh_bmOLfUqWNU6dNoxOqYpNSki1Ww80o_Yj-hJIKUcwZoZ1iGqQS5lb-90JfqtczImidgunI8pSGKhZWlCfc', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Bronze Deco (Battle-Scarred)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade Pistol', 'market_name': 'StatTrak™ Desert Eagle | Bronze Deco (Battle-Scarred)', 'market_hash_name': 'StatTrak™ Desert Eagle | Bronze Deco (Battle-Scarred)', 'commodity': 0}",$2.64
StatTrak™ Desert Eagle | Bronze Deco (Factory New),StatTrak™ Desert Eagle | Bronze Deco (Factory New),438,201,$2.01,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4640317659', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PLFTj9Q49Kskb-Yh_bmOLfUqWdY781lxL2T8Y-kjAa2qhZlNmz7ItCSd1I4ZVrVrFi6kO_mgJa9uJXAyHdguXI8pSGKoKTrgPA', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Bronze Deco (Factory New)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade Pistol', 'market_name': 'StatTrak™ Desert Eagle | Bronze Deco (Factory New)', 'market_hash_name': 'StatTrak™ Desert Eagle | Bronze Deco (Factory New)', 'commodity': 0}",$1.93
StatTrak™ Desert Eagle | Bronze Deco (Field-Tested),StatTrak™ Desert Eagle | Bronze Deco (Field-Tested),1010,60,$0.60,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4897670713', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PLFTj9Q49Kskb-Yh_bmOLfUqWZU7Mxkh6eTotul3Afj-0JkNzqlJo7GdwU9aFHTqQK8xuju0Zbu753IyHZhs3Mm-z-DyHrOtOLR', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Bronze Deco (Field-Tested)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade Pistol', 'market_name': 'StatTrak™ Desert Eagle | Bronze Deco (Field-Tested)', 'market_hash_name': 'StatTrak™ Desert Eagle | Bronze Deco (Field-Tested)', 'commodity': 0}",$0.58
StatTrak™ Desert Eagle | Bronze Deco (Minimal Wear),StatTrak™ Desert Eagle | Bronze Deco (Minimal Wear),500,132,$1.32,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '937252333', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PLFTj9Q49Kskb-Yh_bmOLfUqWdY781lxL2T8Y-kjAa2qhZlNmz7ItCSd1I4ZVrVrFi6kO_mgJa9uJXAyHdguXI8pSGKoKTrgPA', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Bronze Deco (Minimal Wear)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade Pistol', 'market_name': 'StatTrak™ Desert Eagle | Bronze Deco (Minimal Wear)', 'market_hash_name': 'StatTrak™ Desert Eagle | Bronze Deco (Minimal Wear)', 'commodity': 0}",$1.27
StatTrak™ Desert Eagle | Bronze Deco (Well-Worn),StatTrak™ Desert Eagle | Bronze Deco (Well-Worn),297,95,$0.95,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '937316252', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PLFTj9Q49Kskb-Yh_bmOLfUqWZU7Mxkh6eTotul3Afj-0JkNzqlJo7GdwU9aFHTqQK8xuju0Zbu753IyHZhs3Mm-z-DyHrOtOLR', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Bronze Deco (Well-Worn)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade Pistol', 'market_name': 'StatTrak™ Desert Eagle | Bronze Deco (Well-Worn)', 'market_hash_name': 'StatTrak™ Desert Eagle | Bronze Deco (Well-Worn)', 'commodity': 0}",$0.91
StatTrak™ Desert Eagle | Cobalt Disruption (Factory New),StatTrak™ Desert Eagle | Cobalt Disruption (Factory New),33,11040,$110.40,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '2789472208', 'instanceid': '902658099', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PLFTjlG_N2ikIWFhPLLI77QlWRS4_p9g-7J4cL03AzirxFvYm_zdtXBIVA4MwvVq1Dqye_ojMW4uZ2byXA1vCIi5HrcgVXp1tntQJzL', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Cobalt Disruption (Factory New)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Classified Pistol', 'market_name': 'StatTrak™ Desert Eagle | Cobalt Disruption (Factory New)', 'market_hash_name': 'StatTrak™ Desert Eagle | Cobalt Disruption (Factory New)', 'commodity': 0}",$105.60
StatTrak™ Desert Eagle | Cobalt Disruption (Field-Tested),StatTrak™ Desert Eagle | Cobalt Disruption (Field-Tested),11,6109,$61.09,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4903013247', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PLFTjlG_N2ikIWFhPLLI77QlWRS4_p8j-3I4IG7iwLt8kRsazjwdtCTJg84ZFqB_VW_lejq15Dp6ZTLwHdhvSQr4H3blwv3309y56RYbg', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Cobalt Disruption (Field-Tested)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Classified Pistol', 'market_name': 'StatTrak™ Desert Eagle | Cobalt Disruption (Field-Tested)', 'market_hash_name': 'StatTrak™ Desert Eagle | Cobalt Disruption (Field-Tested)', 'commodity': 0}",$58.44
StatTrak™ Desert Eagle | Cobalt Disruption (Minimal Wear),StatTrak™ Desert Eagle | Cobalt Disruption (Minimal Wear),16,7698,$76.98,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '2432668954', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PLFTjlG_N2ikIWFhPLLI77QlWRS4_p9g-7J4cL03AzirxFvYm_zdtXBIVA4MwvVq1Dqye_ojMW4uZ2byXA1vCIi5HrcgVXp1tntQJzL', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Cobalt Disruption (Minimal Wear)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Classified Pistol', 'market_name': 'StatTrak™ Desert Eagle | Cobalt Disruption (Minimal Wear)', 'market_hash_name': 'StatTrak™ Desert Eagle | Cobalt Disruption (Minimal Wear)', 'commodity': 0}",$73.64
StatTrak™ Desert Eagle | Code Red (Battle-Scarred),StatTrak™ Desert Eagle | Code Red (Battle-Scarred),15,3076,$30.76,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901969329', 'instanceid': '188531406', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PTbTjlH7du6kb-KkPDmNqjCmXlu4MBwnPCPrY6j3QG2rxVqZ2-lcdLHcFI4ZlHWrFXqwLrrg5Dt6svLyicy7yAl4WGdwUK_RHY-Ww', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Code Red (Battle-Scarred)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Covert Pistol', 'market_name': 'StatTrak™ Desert Eagle | Code Red (Battle-Scarred)', 'market_hash_name': 'StatTrak™ Desert Eagle | Code Red (Battle-Scarred)', 'commodity': 0}",$29.43
StatTrak™ Desert Eagle | Code Red (Factory New),StatTrak™ Desert Eagle | Code Red (Factory New),5,17114,$171.14,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4896497414', 'instanceid': '902658099', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PTbTjlH7du6kb-KkPDmNqjCmXlu5Mx2gv2PoN3zjlbs_BVsYDimJNKWIQI4ZgzU_lC8l-28h5K6vJvOznZr7yYjsWGdwULr5DlSTQ', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Code Red (Factory New)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Covert Pistol', 'market_name': 'StatTrak™ Desert Eagle | Code Red (Factory New)', 'market_hash_name': 'StatTrak™ Desert Eagle | Code Red (Factory New)', 'commodity': 0}",$163.70
StatTrak™ Desert Eagle | Code Red (Field-Tested),StatTrak™ Desert Eagle | Code Red (Field-Tested),10,5398,$53.98,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4305275975', 'instanceid': '902658099', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PTbTjlH7du6kb-KkPDmNqjCmXlu5cB1g_zMu92ljFDj-kZsYzugI4OcegA_YwvS8gS7wby9g8fvvMjJznRm7yYnt3jD30vgHEZjJVE', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Code Red (Field-Tested)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Covert Pistol', 'market_name': 'StatTrak™ Desert Eagle | Code Red (Field-Tested)', 'market_hash_name': 'StatTrak™ Desert Eagle | Code Red (Field-Tested)', 'commodity': 0}",$51.64
StatTrak™ Desert Eagle | Code Red (Minimal Wear),StatTrak™ Desert Eagle | Code Red (Minimal Wear),6,9225,$92.25,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4902031729', 'instanceid': '902658099', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PTbTjlH7du6kb-KkPDmNqjCmXlu5Mx2gv2PoN3zjlbs_BVsYDimJNKWIQI4ZgzU_lC8l-28h5K6vJvOznZr7yYjsWGdwULr5DlSTQ', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Code Red (Minimal Wear)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Covert Pistol', 'market_name': 'StatTrak™ Desert Eagle | Code Red (Minimal Wear)', 'market_hash_name': 'StatTrak™ Desert Eagle | Code Red (Minimal Wear)', 'commodity': 0}",$88.24
StatTrak™ Desert Eagle | Code Red (Well-Worn),StatTrak™ Desert Eagle | Code Red (Well-Worn),20,4263,$42.63,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4902291437', 'instanceid': '480208636', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PTbTjlH7du6kb-KkPDmNqjCmXlu5cB1g_zMu92ljFDj-kZsYzugI4OcegA_YwvS8gS7wby9g8fvvMjJznRm7yYnt3jD30vgHEZjJVE', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Code Red (Well-Worn)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Covert Pistol', 'market_name': 'StatTrak™ Desert Eagle | Code Red (Well-Worn)', 'market_hash_name': 'StatTrak™ Desert Eagle | Code Red (Well-Worn)', 'commodity': 0}",$40.78
StatTrak™ Desert Eagle | Conspiracy (Factory New),StatTrak™ Desert Eagle | Conspiracy (Factory New),163,2141,$21.41,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4902799542', 'instanceid': '902658099', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PDdTjlH7du6kb-KguXxJqjummJW4NE_3e_Aotql3QO3qUNpNWugddSdcA9sNFzU8ge_w-6-0JO4vJrIzCZj7z5iuygmT5QrCQ', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Conspiracy (Factory New)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Classified Pistol', 'market_name': 'StatTrak™ Desert Eagle | Conspiracy (Factory New)', 'market_hash_name': 'StatTrak™ Desert Eagle | Conspiracy (Factory New)', 'commodity': 0}",$20.48
StatTrak™ Desert Eagle | Conspiracy (Field-Tested),StatTrak™ Desert Eagle | Conspiracy (Field-Tested),65,956,$9.56,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '520073597', 'instanceid': '188530398', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PDdTjlH7du6kb-KguXxJqjum25V4dB8xL2T99mkjlLgqUFqNWDyJY6cd1BvMlvT_1btwLjpg8fo75yYz3Zg7nQ8pSGKJT7fduw', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Conspiracy (Field-Tested)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Classified Pistol', 'market_name': 'StatTrak™ Desert Eagle | Conspiracy (Field-Tested)', 'market_hash_name': 'StatTrak™ Desert Eagle | Conspiracy (Field-Tested)', 'commodity': 0}",$9.15
StatTrak™ Desert Eagle | Conspiracy (Minimal Wear),StatTrak™ Desert Eagle | Conspiracy (Minimal Wear),146,1381,$13.81,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4896989172', 'instanceid': '902658099', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PDdTjlH7du6kb-KguXxJqjummJW4NE_3e_Aotql3QO3qUNpNWugddSdcA9sNFzU8ge_w-6-0JO4vJrIzCZj7z5iuygmT5QrCQ', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Conspiracy (Minimal Wear)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Classified Pistol', 'market_name': 'StatTrak™ Desert Eagle | Conspiracy (Minimal Wear)', 'market_hash_name': 'StatTrak™ Desert Eagle | Conspiracy (Minimal Wear)', 'commodity': 0}",$13.21
StatTrak™ Desert Eagle | Corinthian (Factory New),StatTrak™ Desert Eagle | Corinthian (Factory New),364,337,$3.37,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4902783006', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PLZTjlH7du6kb-ImOX9Pa_Zn2pf18l4jeHVu9303g3g80puMmj6IYXEcwU_Zl_V_lS_le7qgZS5vJWbzSBg7il34njD30vgSPN-IfI', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Corinthian (Factory New)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade Pistol', 'market_name': 'StatTrak™ Desert Eagle | Corinthian (Factory New)', 'market_hash_name': 'StatTrak™ Desert Eagle | Corinthian (Factory New)', 'commodity': 0}",$3.23
StatTrak™ Desert Eagle | Corinthian (Field-Tested),StatTrak™ Desert Eagle | Corinthian (Field-Tested),521,153,$1.53,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '1440513034', 'instanceid': '188604750', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PLZTjlH7du6kb-ImOX9Pa_Zn2pf18h0juDU-MKm2ley-kE6MGGnJIOXclA2ZQ7Vr1Lrlem8gpfvuMzOySBjsyd3s3vUgVXp1hBYWgPe', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Corinthian (Field-Tested)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade Pistol', 'market_name': 'StatTrak™ Desert Eagle | Corinthian (Field-Tested)', 'market_hash_name': 'StatTrak™ Desert Eagle | Corinthian (Field-Tested)', 'commodity': 0}",$1.47
StatTrak™ Desert Eagle | Corinthian (Minimal Wear),StatTrak™ Desert Eagle | Corinthian (Minimal Wear),374,227,$2.27,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4899023273', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PLZTjlH7du6kb-ImOX9Pa_Zn2pf18l4jeHVu9303g3g80puMmj6IYXEcwU_Zl_V_lS_le7qgZS5vJWbzSBg7il34njD30vgSPN-IfI', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Corinthian (Minimal Wear)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade Pistol', 'market_name': 'StatTrak™ Desert Eagle | Corinthian (Minimal Wear)', 'market_hash_name': 'StatTrak™ Desert Eagle | Corinthian (Minimal Wear)', 'commodity': 0}",$2.18
StatTrak™ Desert Eagle | Corinthian (Well-Worn),StatTrak™ Desert Eagle | Corinthian (Well-Worn),114,352,$3.52,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4903057620', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposr-kLAtl7PLZTjlH7du6kb-ImOX9Pa_Zn2pf18h0juDU-MKm2ley-kE6MGGnJIOXclA2ZQ7Vr1Lrlem8gpfvuMzOySBjsyd3s3vUgVXp1hBYWgPe', 'tradable': 1, 'name': 'StatTrak™ Desert Eagle | Corinthian (Well-Worn)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade Pistol', 'market_name': 'StatTrak™ Desert Eagle | Corinthian (Well-Worn)', 'market_hash_name': 'StatTrak™ Desert Eagle | Corinthian (Well-Worn)', 'commodity': 0}",$3.37
